Order Date,Customer Name,Segment,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Profit
6/4/2016,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,Office Supplies,Art,7.408,2,1.2038
6/1/2014,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,Furniture,Chairs,2001.86,7,580.5394
6/1/2014,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,166.72,2,41.68
6/1/2014,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,47.88,6,23.94
6/1/2014,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,1503.25,5,496.0725
6/1/2014,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,25.92,4,12.4416
12/10/2016,Logan Haushalter,Consumer,San Francisco,California,94109,West,Furniture,Chairs,321.568,2,28.1372
9/11/2016,Kelly Collister,Consumer,San Diego,California,92037,West,Office Supplies,Paper,7.61,1,3.5767
9/11/2016,Kelly Collister,Consumer,San Diego,California,92037,West,Technology,Accessories,3347.37,13,636.0003
12/10/2016,Delfina Latchford,Consumer,New York City,New York,10024,East,Office Supplies,Storage,80.58,6,22.5624
12/10/2016,Delfina Latchford,Consumer,New York City,New York,10024,East,Office Supplies,Envelopes,361.92,4,162.864
11/28/2015,Dan Reichenbach,Corporate,Chicago,Illinois,60623,Central,Furniture,Furnishings,12.132,9,-8.4924
11/28/2015,Dan Reichenbach,Corporate,Chicago,Illinois,60623,Central,Office Supplies,Storage,82.368,2,-19.5624
11/28/2015,Dan Reichenbach,Corporate,Chicago,Illinois,60623,Central,Office Supplies,Storage,53.92,5,4.044
11/28/2015,Dan Reichenbach,Corporate,Chicago,Illinois,60623,Central,Technology,Phones,647.904,6,56.6916
12/1/2017,Craig Carreira,Consumer,New York City,New York,10009,East,Technology,Accessories,20.37,3,6.9258
12/1/2017,Craig Carreira,Consumer,New York City,New York,10009,East,Office Supplies,Storage,221.55,3,6.6465
12/1/2017,Craig Carreira,Consumer,New York City,New York,10009,East,Office Supplies,Binders,17.52,5,6.132
6/8/2017,Dorris liebe,Corporate,Pasadena,Texas,77506,Central,Office Supplies,Appliances,1.624,2,-4.466
9/19/2014,Sean Braxton,Corporate,Houston,Texas,77036,Central,Technology,Machines,3059.982,3,-509.997
9/19/2014,Sean Braxton,Corporate,Houston,Texas,77036,Central,Technology,Machines,2519.958,7,-251.9958
6/6/2016,Roy Collins,Consumer,Chicago,Illinois,60610,Central,Technology,Phones,328.224,4,28.7196
11/10/2015,Alan Hwang,Consumer,Brentwood,California,94513,West,Technology,Accessories,79.9,2,35.156
6/16/2017,Claudia Bergmann,Corporate,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,14.016,3,4.7304
1/22/2016,Paul Gonzalez,Consumer,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,7.56,6,0.3024
12/9/2017,Christine Abelman,Corporate,Cincinnati,Ohio,45231,East,Office Supplies,Storage,37.208,1,-7.4416
12/9/2017,Christine Abelman,Corporate,Cincinnati,Ohio,45231,East,Office Supplies,Envelopes,57.576,3,21.591
12/28/2017,Kristen Hastings,Corporate,San Francisco,California,94110,West,Office Supplies,Storage,725.84,4,210.4936
7/30/2015,Helen Andreada,Consumer,San Francisco,California,94109,West,Technology,Accessories,209.93,7,92.3692
7/30/2015,Helen Andreada,Consumer,San Francisco,California,94109,West,Furniture,Furnishings,5.28,3,2.3232
7/30/2015,Helen Andreada,Consumer,San Francisco,California,94109,West,Office Supplies,Binders,10.92,3,4.095
9/16/2017,Barry Blumstein,Corporate,Inglewood,California,90301,West,Office Supplies,Paper,8.82,2,4.0572
9/16/2017,Barry Blumstein,Corporate,Inglewood,California,90301,West,Office Supplies,Art,5.98,1,1.5548
10/13/2017,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,11.648,2,4.0768
10/13/2017,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,18.176,4,5.9072
10/13/2017,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,59.712,6,5.9712
10/13/2017,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,24.84,3,8.694
9/26/2015,Steven Cartwright,Consumer,Houston,Texas,77070,Central,Office Supplies,Binders,2.08,5,-3.432
9/26/2015,Steven Cartwright,Consumer,Houston,Texas,77070,Central,Technology,Phones,1114.4,7,376.11
11/2/2015,Jas O'Carroll,Consumer,Los Angeles,California,90004,West,Furniture,Tables,1038.84,5,51.942
9/26/2015,Tracy Blumstein,Consumer,Portland,Oregon,97206,West,Office Supplies,Paper,141.76,5,47.844
9/26/2015,Tracy Blumstein,Consumer,Portland,Oregon,97206,West,Technology,Accessories,239.8,5,47.96
9/26/2015,Tracy Blumstein,Consumer,Portland,Oregon,97206,West,Office Supplies,Paper,31.104,6,10.8864
12/18/2016,Alan Haines,Corporate,Tamarac,Florida,33319,South,Office Supplies,Binders,254.058,7,-169.372
12/18/2016,Alan Haines,Corporate,Tamarac,Florida,33319,South,Office Supplies,Appliances,194.528,2,24.316
12/18/2016,Alan Haines,Corporate,Tamarac,Florida,33319,South,Office Supplies,Supplies,961.48,5,-204.3145
11/20/2016,Nick Zandusky,Home Office,Columbus,Ohio,43229,East,Office Supplies,Fasteners,19.096,7,6.6836
11/20/2016,Nick Zandusky,Home Office,Columbus,Ohio,43229,East,Office Supplies,Labels,18.496,8,6.2424
11/20/2016,Nick Zandusky,Home Office,Columbus,Ohio,43229,East,Technology,Accessories,255.984,2,54.3966
11/20/2016,Nick Zandusky,Home Office,Columbus,Ohio,43229,East,Furniture,Bookcases,86.97,3,-48.7032
12/26/2014,Kelly Lampkin,Corporate,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,300.416,8,78.8592
12/26/2014,Kelly Lampkin,Corporate,Colorado Springs,Colorado,80906,West,Furniture,Chairs,230.352,3,20.1558
12/26/2014,Kelly Lampkin,Corporate,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,218.352,3,-24.5646
12/26/2014,Kelly Lampkin,Corporate,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,78.6,5,-62.88
12/26/2014,Kelly Lampkin,Corporate,Colorado Springs,Colorado,80906,West,Office Supplies,Fasteners,27.552,3,9.2988
10/28/2016,Jonathan Doherty,Corporate,Belleville,New Jersey,7109,East,Office Supplies,Paper,32.4,5,15.552
10/28/2016,Jonathan Doherty,Corporate,Belleville,New Jersey,7109,East,Office Supplies,Storage,1082.48,8,10.8248
10/28/2016,Jonathan Doherty,Corporate,Belleville,New Jersey,7109,East,Office Supplies,Paper,56.91,3,27.3168
10/28/2016,Jonathan Doherty,Corporate,Belleville,New Jersey,7109,East,Furniture,Furnishings,77.6,4,38.024
10/28/2016,Jonathan Doherty,Corporate,Belleville,New Jersey,7109,East,Office Supplies,Binders,14.28,1,6.5688
11/19/2017,Jonathan Howell,Consumer,Chicago,Illinois,60623,Central,Furniture,Tables,219.075,3,-131.445
5/4/2015,Alan Schoenberger,Corporate,New York City,New York,10024,East,Furniture,Furnishings,26.8,2,12.864
12/30/2014,Ken Brennan,Corporate,Taylor,Michigan,48180,Central,Office Supplies,Art,9.84,3,2.8536
6/1/2014,Corey Roper,Home Office,Lakewood,New Jersey,8701,East,Office Supplies,Binders,45.48,3,20.9208
6/1/2014,Corey Roper,Home Office,Lakewood,New Jersey,8701,East,Office Supplies,Art,289.2,6,83.868
4/15/2017,Shahid Hopkins,Consumer,Arlington,Virginia,22204,South,Office Supplies,Art,4.89,1,2.0049
9/12/2016,Ben Peterman,Corporate,Arvada,Colorado,80004,West,Furniture,Furnishings,15.136,4,3.5948
9/12/2016,Ben Peterman,Corporate,Arvada,Colorado,80004,West,Furniture,Chairs,466.768,2,52.5114
9/12/2016,Ben Peterman,Corporate,Arvada,Colorado,80004,West,Furniture,Furnishings,15.232,1,1.7136
9/12/2016,Ben Peterman,Corporate,Arvada,Colorado,80004,West,Office Supplies,Labels,6.264,3,2.0358
9/27/2014,Thomas Seio,Corporate,Hackensack,New Jersey,7601,East,Furniture,Furnishings,87.54,3,37.6422
8/9/2014,Andy Gerbode,Corporate,Saint Petersburg,Florida,33710,South,Technology,Phones,178.384,2,22.298
8/9/2014,Andy Gerbode,Corporate,Saint Petersburg,Florida,33710,South,Office Supplies,Paper,15.552,3,5.4432
12/28/2014,Sung Pak,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,99.136,4,8.6744
11/4/2014,Nathan Mautz,Home Office,New York City,New York,10024,East,Furniture,Chairs,135.882,1,24.1568
11/4/2014,Nathan Mautz,Home Office,New York City,New York,10024,East,Technology,Machines,3991.98,2,1995.99
11/4/2014,Nathan Mautz,Home Office,New York City,New York,10024,East,Technology,Phones,275.94,6,80.0226
11/4/2014,Nathan Mautz,Home Office,New York City,New York,10024,East,Technology,Accessories,360,4,129.6
11/4/2014,Nathan Mautz,Home Office,New York City,New York,10024,East,Office Supplies,Storage,43.57,1,13.071
9/19/2014,Frank Atkinson,Corporate,Long Beach,California,90805,West,Office Supplies,Fasteners,7.16,2,3.58
4/23/2016,Grace Kelly,Corporate,Hesperia,California,92345,West,Office Supplies,Binders,251.52,6,81.744
4/23/2016,Grace Kelly,Corporate,Hesperia,California,92345,West,Technology,Accessories,99.99,1,34.9965
11/3/2017,Don Jones,Corporate,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,15.992,1,0.9995
8/30/2016,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,19143,East,Technology,Phones,290.898,3,-67.8762
8/30/2016,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,54.224,2,3.389
8/30/2016,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,19143,East,Furniture,Chairs,786.744,4,-258.5016
8/30/2016,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,100.24,10,33.831
8/30/2016,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,37.764,6,-27.6936
4/25/2016,John Lucas,Consumer,Philadelphia,Pennsylvania,19134,East,Technology,Phones,82.8,2,-20.7
4/25/2016,John Lucas,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,20.724,2,-13.816
4/25/2016,John Lucas,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,4.896,3,-3.4272
9/1/2015,Doug Bickford,Consumer,Los Angeles,California,90045,West,Office Supplies,Binders,4.752,1,1.6038
9/1/2015,Doug Bickford,Consumer,Los Angeles,California,90045,West,Technology,Copiers,959.984,2,335.9944
9/1/2015,Doug Bickford,Consumer,Los Angeles,California,90045,West,Office Supplies,Binders,14.368,4,4.49
7/12/2014,Alyssa Crouse,Corporate,San Francisco,California,94122,West,Office Supplies,Binders,7.712,2,2.7956
7/12/2014,Alyssa Crouse,Corporate,San Francisco,California,94122,West,Furniture,Tables,698.352,3,-17.4588
6/22/2015,Ken Lonsdale,Consumer,Layton,Utah,84041,West,Office Supplies,Fasteners,4.96,4,2.3312
4/13/2014,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,17.856,4,1.116
4/13/2014,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,509.97,10,-407.976
4/13/2014,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,30.992,13,10.0724
4/13/2014,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,19140,East,Technology,Phones,71.928,12,8.3916
12/20/2015,Chad Sievert,Consumer,Austin,Texas,78745,Central,Office Supplies,Storage,88.8,4,-2.22
6/15/2017,Clay Cheatham,Consumer,San Francisco,California,94122,West,Technology,Phones,47.976,3,4.7976
7/8/2017,Tamara Dahlen,Consumer,Lowell,Massachusetts,1852,East,Office Supplies,Art,7.56,3,3.0996
7/8/2017,Tamara Dahlen,Consumer,Lowell,Massachusetts,1852,East,Office Supplies,Paper,24.56,2,11.5432
7/8/2017,Tamara Dahlen,Consumer,Lowell,Massachusetts,1852,East,Office Supplies,Art,12.96,2,4.1472
9/1/2016,Adam Bellavance,Home Office,New York City,New York,10009,East,Technology,Accessories,6.79,1,2.3086
9/1/2016,Adam Bellavance,Home Office,New York City,New York,10009,East,Office Supplies,Paper,24.56,2,11.5432
9/1/2016,Adam Bellavance,Home Office,New York City,New York,10009,East,Office Supplies,Binders,3.048,1,1.0668
9/1/2016,Adam Bellavance,Home Office,New York City,New York,10009,East,Office Supplies,Paper,49.12,4,23.0864
9/1/2016,Adam Bellavance,Home Office,New York City,New York,10009,East,Office Supplies,Binders,4355.168,4,1415.4296
4/8/2016,Jeremy Lonsdale,Consumer,New York City,New York,10035,East,Furniture,Bookcases,388.704,6,-4.8588
4/8/2016,Jeremy Lonsdale,Consumer,New York City,New York,10035,East,Office Supplies,Envelopes,8.26,2,3.7996
4/8/2016,Jeremy Lonsdale,Consumer,New York City,New York,10035,East,Office Supplies,Art,17.04,4,6.9864
4/8/2016,Jeremy Lonsdale,Consumer,New York City,New York,10035,East,Office Supplies,Paper,34.4,5,15.824
4/23/2016,Heather Kirkland,Corporate,Charlotte,North Carolina,28205,South,Office Supplies,Paper,36.24,5,11.325
3/8/2017,Victoria Brennan,Corporate,Columbus,Georgia,31907,South,Office Supplies,Appliances,647.84,8,168.4384
3/8/2017,Victoria Brennan,Corporate,Columbus,Georgia,31907,South,Office Supplies,Labels,20.7,2,9.936
9/25/2017,Katrina Willman,Consumer,New York City,New York,10009,East,Office Supplies,Labels,20.7,2,9.936
9/25/2017,Katrina Willman,Consumer,New York City,New York,10009,East,Furniture,Chairs,488.646,3,86.8704
9/25/2017,Katrina Willman,Consumer,New York City,New York,10009,East,Office Supplies,Art,5.56,2,1.4456
9/25/2017,Katrina Willman,Consumer,New York City,New York,10009,East,Furniture,Furnishings,47.12,8,20.7328
9/24/2014,Julia Dunbar,Consumer,San Francisco,California,94109,West,Office Supplies,Storage,211.96,4,8.4784
10/21/2016,Michael Kennedy,Corporate,Manchester,Connecticut,6040,East,Office Supplies,Binders,23.2,4,10.44
10/21/2016,Michael Kennedy,Corporate,Manchester,Connecticut,6040,East,Office Supplies,Supplies,7.36,2,0.1472
10/21/2016,Michael Kennedy,Corporate,Manchester,Connecticut,6040,East,Office Supplies,Storage,104.79,7,29.3412
10/21/2016,Michael Kennedy,Corporate,Manchester,Connecticut,6040,East,Furniture,Bookcases,1043.92,4,271.4192
5/29/2017,Guy Thornton,Consumer,Harlingen,Texas,78550,Central,Office Supplies,Paper,25.92,5,9.396
5/29/2017,Guy Thornton,Consumer,Harlingen,Texas,78550,Central,Office Supplies,Storage,53.424,3,4.6746
7/23/2014,Arthur Gainer,Consumer,Tucson,Arizona,85705,West,Office Supplies,Binders,8.16,5,-5.712
7/23/2014,Arthur Gainer,Consumer,Tucson,Arizona,85705,West,Technology,Accessories,1023.936,8,179.1888
7/23/2014,Arthur Gainer,Consumer,Tucson,Arizona,85705,West,Office Supplies,Art,9.24,1,0.924
7/23/2014,Arthur Gainer,Consumer,Tucson,Arizona,85705,West,Technology,Accessories,479.04,10,-29.94
9/28/2016,Muhammed MacIntyre,Corporate,Quincy,Illinois,62301,Central,Office Supplies,Paper,99.136,4,30.98
8/27/2017,Allen Rosenblatt,Corporate,Franklin,Massachusetts,2038,East,Furniture,Tables,1488.424,7,-297.6848
4/28/2015,Russell Applegate,Consumer,Houston,Texas,77095,Central,Office Supplies,Appliances,8.652,3,-20.3322
4/28/2015,Russell Applegate,Consumer,Houston,Texas,77095,Central,Office Supplies,Storage,23.832,3,2.6811
4/28/2015,Russell Applegate,Consumer,Houston,Texas,77095,Central,Office Supplies,Binders,12.176,4,-18.8728
10/28/2016,Alejandro Savely,Corporate,San Francisco,California,94109,West,Office Supplies,Paper,50.96,7,25.48
10/28/2016,Alejandro Savely,Corporate,San Francisco,California,94109,West,Office Supplies,Binders,49.536,3,17.3376
6/26/2015,Laura Armstrong,Corporate,Taylor,Michigan,48180,Central,Technology,Accessories,41.9,2,8.799
11/27/2015,Denny Ordway,Consumer,Pembroke Pines,Florida,33024,South,Furniture,Tables,375.4575,3,-157.0095
11/27/2015,Denny Ordway,Consumer,Pembroke Pines,Florida,33024,South,Technology,Accessories,83.976,3,-1.0497
12/3/2015,Dean Katz,Corporate,Philadelphia,Pennsylvania,19140,East,Technology,Machines,482.34,4,-337.638
12/3/2015,Dean Katz,Corporate,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,2.96,1,0.777
11/24/2014,Nathan Gelder,Consumer,Cincinnati,Ohio,45231,East,Office Supplies,Art,2.624,1,0.4264
12/11/2017,Mike Vittorini,Consumer,New York City,New York,10009,East,Office Supplies,Binders,23.36,4,7.884
12/11/2017,Mike Vittorini,Consumer,New York City,New York,10009,East,Technology,Accessories,39.98,2,13.5932
9/21/2014,Jack Garza,Consumer,Des Moines,Washington,98198,West,Technology,Phones,246.384,2,27.7182
9/21/2014,Jack Garza,Consumer,Des Moines,Washington,98198,West,Technology,Copiers,1799.97,3,701.9883
6/7/2014,Bart Pistole,Corporate,Peoria,Illinois,61604,Central,Office Supplies,Binders,12.462,3,-20.5623
6/30/2017,Victor Preis,Home Office,Las Vegas,Nevada,89115,West,Office Supplies,Binders,75.792,3,25.5798
10/17/2017,Saphhira Shifley,Corporate,Warwick,Rhode Island,2886,East,Office Supplies,Storage,49.96,2,9.4924
10/17/2017,Saphhira Shifley,Corporate,Warwick,Rhode Island,2886,East,Office Supplies,Paper,12.96,2,6.2208
10/31/2015,Harold Pawlan,Home Office,Jackson,Michigan,49201,Central,Office Supplies,Supplies,70.12,4,21.036
9/8/2016,Anna Gayman,Consumer,Houston,Texas,77036,Central,Office Supplies,Storage,35.952,3,3.5952
9/8/2016,Anna Gayman,Consumer,Houston,Texas,77036,Central,Furniture,Bookcases,2396.2656,4,-317.1528
9/8/2016,Anna Gayman,Consumer,Houston,Texas,77036,Central,Office Supplies,Storage,131.136,4,-32.784
9/8/2016,Anna Gayman,Consumer,Houston,Texas,77036,Central,Technology,Accessories,57.584,2,0.7198
12/24/2014,Luke Foster,Consumer,Miami,Florida,33180,South,Office Supplies,Paper,9.568,2,3.4684
4/16/2014,Stephanie Phelps,Corporate,Wilmington,North Carolina,28403,South,Office Supplies,Art,39.072,6,9.768
12/24/2017,Roy Französisch,Consumer,New York City,New York,10024,East,Office Supplies,Appliances,35.91,3,9.6957
12/8/2017,Keith Herrera,Consumer,San Francisco,California,94110,West,Technology,Accessories,179.95,5,37.7895
12/8/2017,Keith Herrera,Consumer,San Francisco,California,94110,West,Technology,Copiers,1199.976,3,434.9913
12/8/2017,Keith Herrera,Consumer,San Francisco,California,94110,West,Office Supplies,Paper,27.15,5,13.3035
12/8/2017,Keith Herrera,Consumer,San Francisco,California,94110,West,Furniture,Tables,1004.024,7,-112.9527
12/8/2017,Keith Herrera,Consumer,San Francisco,California,94110,West,Office Supplies,Paper,9.68,1,4.6464
12/8/2017,Keith Herrera,Consumer,San Francisco,California,94110,West,Office Supplies,Labels,28.35,9,13.608
12/8/2017,Keith Herrera,Consumer,San Francisco,California,94110,West,Office Supplies,Paper,55.98,1,27.4302
12/8/2017,Keith Herrera,Consumer,San Francisco,California,94110,West,Furniture,Bookcases,1336.829,13,31.4548
12/8/2017,Keith Herrera,Consumer,San Francisco,California,94110,West,Furniture,Chairs,113.568,2,-18.4548
11/3/2017,Kimberly Carter,Corporate,Seattle,Washington,98105,West,Office Supplies,Paper,139.86,7,65.7342
11/3/2017,Kimberly Carter,Corporate,Seattle,Washington,98105,West,Furniture,Chairs,307.136,4,26.8744
6/24/2017,Caroline Jumper,Consumer,Huntington Beach,California,92646,West,Office Supplies,Art,95.92,8,25.8984
4/14/2016,Philip Brown,Consumer,Los Angeles,California,90004,West,Furniture,Chairs,383.8,5,38.38
11/6/2017,Victoria Brennan,Corporate,Richmond,Kentucky,40475,South,Office Supplies,Paper,5.78,1,2.8322
3/4/2017,Sung Pak,Corporate,Los Angeles,California,90045,West,Office Supplies,Art,9.32,4,2.7028
3/4/2017,Sung Pak,Corporate,Los Angeles,California,90045,West,Office Supplies,Envelopes,15.25,1,7.015
6/22/2014,Joel Eaton,Consumer,Louisville,Colorado,80027,West,Technology,Accessories,196.752,6,56.5662
10/19/2017,Michael Paige,Corporate,Lawrence,Massachusetts,1841,East,Furniture,Furnishings,56.56,4,14.7056
10/19/2017,Michael Paige,Corporate,Lawrence,Massachusetts,1841,East,Office Supplies,Storage,32.7,3,8.502
8/21/2017,Natalie Fritzler,Consumer,Jackson,Mississippi,39212,South,Furniture,Chairs,866.4,4,225.264
11/23/2017,Janet Molinari,Corporate,Canton,Michigan,48187,Central,Furniture,Furnishings,28.4,2,11.076
11/23/2017,Janet Molinari,Corporate,Canton,Michigan,48187,Central,Office Supplies,Binders,287.92,8,138.2016
9/12/2014,Shirley Daniels,Home Office,New Rochelle,New York,10801,East,Technology,Machines,69.99,1,30.0957
