Order Date,Customer Name,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit
28-11-2017,Dan Reichenbach,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,53.92,5,4.044
28-11-2017,Dan Reichenbach,Corporate,Chicago,Illinois,Central,Technology,Phones,647.904,6,56.6916
01-12-2019,Craig Carreira,Consumer,New York City,New York,East,Technology,Accessories,20.37,3,6.9258
01-12-2019,Craig Carreira,Consumer,New York City,New York,East,Office Supplies,Storage,221.55,3,6.6465
01-12-2019,Craig Carreira,Consumer,New York City,New York,East,Office Supplies,Binders,17.52,5,6.132
08-06-2019,Dorris liebe,Corporate,Pasadena,Texas,Central,Office Supplies,Appliances,1.624,2,-4.466
19-09-2016,Sean Braxton,Corporate,Houston,Texas,Central,Technology,Machines,3059.982,3,-509.997
19-09-2016,Sean Braxton,Corporate,Houston,Texas,Central,Technology,Machines,2519.958,7,-251.9958
06-06-2018,Roy Collins,Consumer,Chicago,Illinois,Central,Technology,Phones,328.224,4,28.7196
10-11-2017,Alan Hwang,Consumer,Brentwood,California,West,Technology,Accessories,79.9,2,35.156
16-06-2019,Claudia Bergmann,Corporate,Chapel Hill,North Carolina,South,Office Supplies,Art,14.016,3,4.7304
22-01-2018,Paul Gonzalez,Consumer,Morristown,New Jersey,East,Office Supplies,Fasteners,7.56,6,0.3024
09-12-2019,Christine Abelman,Corporate,Cincinnati,Ohio,East,Office Supplies,Storage,37.208,1,-7.4416
09-12-2019,Christine Abelman,Corporate,Cincinnati,Ohio,East,Office Supplies,Envelopes,57.576,3,21.591
28-12-2019,Kristen Hastings,Corporate,San Francisco,California,West,Office Supplies,Storage,725.84,4,210.4936
30-07-2017,Helen Andreada,Consumer,San Francisco,California,West,Technology,Accessories,209.93,7,92.3692
30-07-2017,Helen Andreada,Consumer,San Francisco,California,West,Furniture,Furnishings,5.28,3,2.3232
30-07-2017,Helen Andreada,Consumer,San Francisco,California,West,Office Supplies,Binders,10.92,3,4.095
16-09-2019,Barry Blumstein,Corporate,Inglewood,California,West,Office Supplies,Paper,8.82,2,4.0572
16-09-2019,Barry Blumstein,Corporate,Inglewood,California,West,Office Supplies,Art,5.98,1,1.5548
13-10-2019,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,11.648,2,4.0768
13-10-2019,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,18.176,4,5.9072
13-10-2019,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,59.712,6,5.9712
13-10-2019,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,24.84,3,8.694
26-09-2017,Steven Cartwright,Consumer,Houston,Texas,Central,Office Supplies,Binders,2.08,5,-3.432
26-09-2017,Steven Cartwright,Consumer,Houston,Texas,Central,Technology,Phones,1114.4,7,376.11
02-11-2017,Jas O'Carroll,Consumer,Los Angeles,California,West,Furniture,Tables,1038.84,5,51.942
26-09-2017,Tracy Blumstein,Consumer,Portland,Oregon,West,Office Supplies,Paper,141.76,5,47.844
26-09-2017,Tracy Blumstein,Consumer,Portland,Oregon,West,Technology,Accessories,239.8,5,47.96
26-09-2017,Tracy Blumstein,Consumer,Portland,Oregon,West,Office Supplies,Paper,31.104,6,10.8864
18-12-2018,Alan Haines,Corporate,Tamarac,Florida,South,Office Supplies,Binders,254.058,7,-169.372
18-12-2018,Alan Haines,Corporate,Tamarac,Florida,South,Office Supplies,Appliances,194.528,2,24.316
18-12-2018,Alan Haines,Corporate,Tamarac,Florida,South,Office Supplies,Supplies,961.48,5,-204.3145
20-11-2018,Nick Zandusky,Home Office,Columbus,Ohio,East,Office Supplies,Fasteners,19.096,7,6.6836
20-11-2018,Nick Zandusky,Home Office,Columbus,Ohio,East,Office Supplies,Labels,18.496,8,6.2424
20-11-2018,Nick Zandusky,Home Office,Columbus,Ohio,East,Technology,Accessories,255.984,2,54.3966
20-11-2018,Nick Zandusky,Home Office,Columbus,Ohio,East,Furniture,Bookcases,86.97,3,-48.7032
26-12-2016,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Furniture,Furnishings,300.416,8,78.8592
26-12-2016,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Furniture,Chairs,230.352,3,20.1558
26-12-2016,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Furniture,Furnishings,218.352,3,-24.5646
26-12-2016,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Office Supplies,Binders,78.6,5,-62.88
26-12-2016,Kelly Lampkin,Corporate,Colorado Springs,Colorado,West,Office Supplies,Fasteners,27.552,3,9.2988
28-10-2018,Jonathan Doherty,Corporate,Belleville,New Jersey,East,Office Supplies,Paper,32.4,5,15.552
28-10-2018,Jonathan Doherty,Corporate,Belleville,New Jersey,East,Office Supplies,Storage,1082.48,8,10.8248
28-10-2018,Jonathan Doherty,Corporate,Belleville,New Jersey,East,Office Supplies,Paper,56.91,3,27.3168
28-10-2018,Jonathan Doherty,Corporate,Belleville,New Jersey,East,Furniture,Furnishings,77.6,4,38.024
28-10-2018,Jonathan Doherty,Corporate,Belleville,New Jersey,East,Office Supplies,Binders,14.28,1,6.5688
19-11-2019,Jonathan Howell,Consumer,Chicago,Illinois,Central,Furniture,Tables,219.075,3,-131.445
04-05-2017,Alan Schoenberger,Corporate,New York City,New York,East,Furniture,Furnishings,26.8,2,12.864
30-12-2016,Ken Brennan,Corporate,Taylor,Michigan,Central,Office Supplies,Art,9.84,3,2.8536
01-06-2016,Corey Roper,Home Office,Lakewood,New Jersey,East,Office Supplies,Binders,45.48,3,20.9208
01-06-2016,Corey Roper,Home Office,Lakewood,New Jersey,East,Office Supplies,Art,289.2,6,83.868
15-04-2019,Shahid Hopkins,Consumer,Arlington,Virginia,South,Office Supplies,Art,4.89,1,2.0049
12-09-2018,Ben Peterman,Corporate,Arvada,Colorado,West,Furniture,Furnishings,15.136,4,3.5948
12-09-2018,Ben Peterman,Corporate,Arvada,Colorado,West,Furniture,Chairs,466.768,2,52.5114
12-09-2018,Ben Peterman,Corporate,Arvada,Colorado,West,Furniture,Furnishings,15.232,1,1.7136
12-09-2018,Ben Peterman,Corporate,Arvada,Colorado,West,Office Supplies,Labels,6.264,3,2.0358
27-09-2016,Thomas Seio,Corporate,Hackensack,New Jersey,East,Furniture,Furnishings,87.54,3,37.6422
09-08-2016,Andy Gerbode,Corporate,Saint Petersburg,Florida,South,Technology,Phones,178.384,2,22.298
09-08-2016,Andy Gerbode,Corporate,Saint Petersburg,Florida,South,Office Supplies,Paper,15.552,3,5.4432
28-12-2016,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,99.136,4,8.6744
04-11-2016,Nathan Mautz,Home Office,New York City,New York,East,Furniture,Chairs,135.882,1,24.1568
04-11-2016,Nathan Mautz,Home Office,New York City,New York,East,Technology,Machines,3991.98,2,1995.99
04-11-2016,Nathan Mautz,Home Office,New York City,New York,East,Technology,Phones,275.94,6,80.0226
04-11-2016,Nathan Mautz,Home Office,New York City,New York,East,Technology,Accessories,360,4,129.6
04-11-2016,Nathan Mautz,Home Office,New York City,New York,East,Office Supplies,Storage,43.57,1,13.071
19-09-2016,Frank Atkinson,Corporate,Long Beach,California,West,Office Supplies,Fasteners,7.16,2,3.58
23-04-2018,Grace Kelly,Corporate,Hesperia,California,West,Office Supplies,Binders,251.52,6,81.744
23-04-2018,Grace Kelly,Corporate,Hesperia,California,West,Technology,Accessories,99.99,1,34.9965
03-11-2019,Don Jones,Corporate,Murfreesboro,Tennessee,South,Furniture,Furnishings,15.992,1,0.9995
30-08-2018,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,290.898,3,-67.8762
30-08-2018,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,54.224,2,3.389
30-08-2018,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,786.744,4,-258.5016
30-08-2018,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,100.24,10,33.831
30-08-2018,Patrick O'Brill,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,37.764,6,-27.6936
25-04-2018,John Lucas,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,82.8,2,-20.7
25-04-2018,John Lucas,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,20.724,2,-13.816
25-04-2018,John Lucas,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,4.896,3,-3.4272
01-09-2017,Doug Bickford,Consumer,Los Angeles,California,West,Office Supplies,Binders,4.752,1,1.6038
01-09-2017,Doug Bickford,Consumer,Los Angeles,California,West,Technology,Copiers,959.984,2,335.9944
01-09-2017,Doug Bickford,Consumer,Los Angeles,California,West,Office Supplies,Binders,14.368,4,4.49
12-07-2016,Alyssa Crouse,Corporate,San Francisco,California,West,Office Supplies,Binders,7.712,2,2.7956
12-07-2016,Alyssa Crouse,Corporate,San Francisco,California,West,Furniture,Tables,698.352,3,-17.4588
22-06-2017,Ken Lonsdale,Consumer,Layton,Utah,West,Office Supplies,Fasteners,4.96,4,2.3312
13-04-2016,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,17.856,4,1.116
13-04-2016,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,509.97,10,-407.976
13-04-2016,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,30.992,13,10.0724
13-04-2016,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,71.928,12,8.3916
20-12-2017,Chad Sievert,Consumer,Austin,Texas,Central,Office Supplies,Storage,88.8,4,-2.22
15-06-2019,Clay Cheatham,Consumer,San Francisco,California,West,Technology,Phones,47.976,3,4.7976
08-07-2019,Tamara Dahlen,Consumer,Lowell,Massachusetts,East,Office Supplies,Art,7.56,3,3.0996
08-07-2019,Tamara Dahlen,Consumer,Lowell,Massachusetts,East,Office Supplies,Paper,24.56,2,11.5432
08-07-2019,Tamara Dahlen,Consumer,Lowell,Massachusetts,East,Office Supplies,Art,12.96,2,4.1472
01-09-2018,Adam Bellavance,Home Office,New York City,New York,East,Technology,Accessories,6.79,1,2.3086
01-09-2018,Adam Bellavance,Home Office,New York City,New York,East,Office Supplies,Paper,24.56,2,11.5432
01-09-2018,Adam Bellavance,Home Office,New York City,New York,East,Office Supplies,Binders,3.048,1,1.0668
01-09-2018,Adam Bellavance,Home Office,New York City,New York,East,Office Supplies,Paper,49.12,4,23.0864
01-09-2018,Adam Bellavance,Home Office,New York City,New York,East,Office Supplies,Binders,4355.168,4,1415.4296
08-04-2018,Jeremy Lonsdale,Consumer,New York City,New York,East,Furniture,Bookcases,388.704,6,-4.8588
08-04-2018,Jeremy Lonsdale,Consumer,New York City,New York,East,Office Supplies,Envelopes,8.26,2,3.7996
08-04-2018,Jeremy Lonsdale,Consumer,New York City,New York,East,Office Supplies,Art,17.04,4,6.9864
08-04-2018,Jeremy Lonsdale,Consumer,New York City,New York,East,Office Supplies,Paper,34.4,5,15.824
23-04-2018,Heather Kirkland,Corporate,Charlotte,North Carolina,South,Office Supplies,Paper,36.24,5,11.325
08-03-2019,Victoria Brennan,Corporate,Columbus,Georgia,South,Office Supplies,Appliances,647.84,8,168.4384
08-03-2019,Victoria Brennan,Corporate,Columbus,Georgia,South,Office Supplies,Labels,20.7,2,9.936
25-09-2019,Katrina Willman,Consumer,New York City,New York,East,Office Supplies,Labels,20.7,2,9.936
25-09-2019,Katrina Willman,Consumer,New York City,New York,East,Furniture,Chairs,488.646,3,86.8704
25-09-2019,Katrina Willman,Consumer,New York City,New York,East,Office Supplies,Art,5.56,2,1.4456
25-09-2019,Katrina Willman,Consumer,New York City,New York,East,Furniture,Furnishings,47.12,8,20.7328
24-09-2016,Julia Dunbar,Consumer,San Francisco,California,West,Office Supplies,Storage,211.96,4,8.4784
21-10-2018,Michael Kennedy,Corporate,Manchester,Connecticut,East,Office Supplies,Binders,23.2,4,10.44
21-10-2018,Michael Kennedy,Corporate,Manchester,Connecticut,East,Office Supplies,Supplies,7.36,2,0.1472
21-10-2018,Michael Kennedy,Corporate,Manchester,Connecticut,East,Office Supplies,Storage,104.79,7,29.3412
21-10-2018,Michael Kennedy,Corporate,Manchester,Connecticut,East,Furniture,Bookcases,1043.92,4,271.4192
29-05-2019,Guy Thornton,Consumer,Harlingen,Texas,Central,Office Supplies,Paper,25.92,5,9.396
29-05-2019,Guy Thornton,Consumer,Harlingen,Texas,Central,Office Supplies,Storage,53.424,3,4.6746
23-07-2016,Arthur Gainer,Consumer,Tucson,Arizona,West,Office Supplies,Binders,8.16,5,-5.712
23-07-2016,Arthur Gainer,Consumer,Tucson,Arizona,West,Technology,Accessories,1023.936,8,179.1888
23-07-2016,Arthur Gainer,Consumer,Tucson,Arizona,West,Office Supplies,Art,9.24,1,0.924
23-07-2016,Arthur Gainer,Consumer,Tucson,Arizona,West,Technology,Accessories,479.04,10,-29.94
28-09-2018,Muhammed MacIntyre,Corporate,Quincy,Illinois,Central,Office Supplies,Paper,99.136,4,30.98
27-08-2019,Allen Rosenblatt,Corporate,Franklin,Massachusetts,East,Furniture,Tables,1488.424,7,-297.6848
28-04-2017,Russell Applegate,Consumer,Houston,Texas,Central,Office Supplies,Appliances,8.652,3,-20.3322
28-04-2017,Russell Applegate,Consumer,Houston,Texas,Central,Office Supplies,Storage,23.832,3,2.6811
28-04-2017,Russell Applegate,Consumer,Houston,Texas,Central,Office Supplies,Binders,12.176,4,-18.8728
28-10-2018,Alejandro Savely,Corporate,San Francisco,California,West,Office Supplies,Paper,50.96,7,25.48
28-10-2018,Alejandro Savely,Corporate,San Francisco,California,West,Office Supplies,Binders,49.536,3,17.3376
26-06-2017,Laura Armstrong,Corporate,Taylor,Michigan,Central,Technology,Accessories,41.9,2,8.799
27-11-2017,Denny Ordway,Consumer,Pembroke Pines,Florida,South,Furniture,Tables,375.4575,3,-157.0095
27-11-2017,Denny Ordway,Consumer,Pembroke Pines,Florida,South,Technology,Accessories,83.976,3,-1.0497
03-12-2017,Dean Katz,Corporate,Philadelphia,Pennsylvania,East,Technology,Machines,482.34,4,-337.638
03-12-2017,Dean Katz,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,2.96,1,0.777
24-11-2016,Nathan Gelder,Consumer,Cincinnati,Ohio,East,Office Supplies,Art,2.624,1,0.4264
11-12-2019,Mike Vittorini,Consumer,New York City,New York,East,Office Supplies,Binders,23.36,4,7.884
11-12-2019,Mike Vittorini,Consumer,New York City,New York,East,Technology,Accessories,39.98,2,13.5932
21-09-2016,Jack Garza,Consumer,Des Moines,Washington,West,Technology,Phones,246.384,2,27.7182
21-09-2016,Jack Garza,Consumer,Des Moines,Washington,West,Technology,Copiers,1799.97,3,701.9883
07-06-2016,Bart Pistole,Corporate,Peoria,Illinois,Central,Office Supplies,Binders,12.462,3,-20.5623
30-06-2019,Victor Preis,Home Office,Las Vegas,Nevada,West,Office Supplies,Binders,75.792,3,25.5798
17-10-2019,Saphhira Shifley,Corporate,Warwick,Rhode Island,East,Office Supplies,Storage,49.96,2,9.4924
17-10-2019,Saphhira Shifley,Corporate,Warwick,Rhode Island,East,Office Supplies,Paper,12.96,2,6.2208
31-10-2017,Harold Pawlan,Home Office,Jackson,Michigan,Central,Office Supplies,Supplies,70.12,4,21.036
08-09-2018,Anna Gayman,Consumer,Houston,Texas,Central,Office Supplies,Storage,35.952,3,3.5952
08-09-2018,Anna Gayman,Consumer,Houston,Texas,Central,Furniture,Bookcases,2396.2656,4,-317.1528
08-09-2018,Anna Gayman,Consumer,Houston,Texas,Central,Office Supplies,Storage,131.136,4,-32.784
08-09-2018,Anna Gayman,Consumer,Houston,Texas,Central,Technology,Accessories,57.584,2,0.7198
24-12-2016,Luke Foster,Consumer,Miami,Florida,South,Office Supplies,Paper,9.568,2,3.4684
16-04-2016,Stephanie Phelps,Corporate,Wilmington,North Carolina,South,Office Supplies,Art,39.072,6,9.768
24-12-2019,Roy Französisch,Consumer,New York City,New York,East,Office Supplies,Appliances,35.91,3,9.6957
08-12-2019,Keith Herrera,Consumer,San Francisco,California,West,Technology,Accessories,179.95,5,37.7895
08-12-2019,Keith Herrera,Consumer,San Francisco,California,West,Technology,Copiers,1199.976,3,434.9913
08-12-2019,Keith Herrera,Consumer,San Francisco,California,West,Office Supplies,Paper,27.15,5,13.3035
08-12-2019,Keith Herrera,Consumer,San Francisco,California,West,Furniture,Tables,1004.024,7,-112.9527
08-12-2019,Keith Herrera,Consumer,San Francisco,California,West,Office Supplies,Paper,9.68,1,4.6464
08-12-2019,Keith Herrera,Consumer,San Francisco,California,West,Office Supplies,Labels,28.35,9,13.608
08-12-2019,Keith Herrera,Consumer,San Francisco,California,West,Office Supplies,Paper,55.98,1,27.4302
08-12-2019,Keith Herrera,Consumer,San Francisco,California,West,Furniture,Bookcases,1336.829,13,31.4548
08-12-2019,Keith Herrera,Consumer,San Francisco,California,West,Furniture,Chairs,113.568,2,-18.4548
03-11-2019,Kimberly Carter,Corporate,Seattle,Washington,West,Office Supplies,Paper,139.86,7,65.7342
03-11-2019,Kimberly Carter,Corporate,Seattle,Washington,West,Furniture,Chairs,307.136,4,26.8744
24-06-2019,Caroline Jumper,Consumer,Huntington Beach,California,West,Office Supplies,Art,95.92,8,25.8984
14-04-2018,Philip Brown,Consumer,Los Angeles,California,West,Furniture,Chairs,383.8,5,38.38
06-11-2019,Victoria Brennan,Corporate,Richmond,Kentucky,South,Office Supplies,Paper,5.78,1,2.8322
04-03-2019,Sung Pak,Corporate,Los Angeles,California,West,Office Supplies,Art,9.32,4,2.7028
04-03-2019,Sung Pak,Corporate,Los Angeles,California,West,Office Supplies,Envelopes,15.25,1,7.015
22-06-2016,Joel Eaton,Consumer,Louisville,Colorado,West,Technology,Accessories,196.752,6,56.5662
19-10-2019,Michael Paige,Corporate,Lawrence,Massachusetts,East,Furniture,Furnishings,56.56,4,14.7056
19-10-2019,Michael Paige,Corporate,Lawrence,Massachusetts,East,Office Supplies,Storage,32.7,3,8.502
21-08-2019,Natalie Fritzler,Consumer,Jackson,Mississippi,South,Furniture,Chairs,866.4,4,225.264
23-11-2019,Janet Molinari,Corporate,Canton,Michigan,Central,Furniture,Furnishings,28.4,2,11.076
23-11-2019,Janet Molinari,Corporate,Canton,Michigan,Central,Office Supplies,Binders,287.92,8,138.2016
12-09-2016,Shirley Daniels,Home Office,New Rochelle,New York,East,Technology,Machines,69.99,1,30.0957
01-10-2019,Ken Heidel,Corporate,San Antonio,Texas,Central,Office Supplies,Art,6.672,6,0.5004
15-04-2018,Ross Baird,Home Office,Gastonia,North Carolina,South,Office Supplies,Binders,189.588,2,-145.3508
15-04-2018,Ross Baird,Home Office,Gastonia,North Carolina,South,Technology,Accessories,408.744,7,76.6395
15-04-2018,Ross Baird,Home Office,Gastonia,North Carolina,South,Technology,Accessories,291.96,5,54.7425
15-04-2018,Ross Baird,Home Office,Gastonia,North Carolina,South,Office Supplies,Storage,4.768,2,-0.7748
06-06-2018,Dave Brooks,Consumer,Lowell,Massachusetts,East,Office Supplies,Storage,714.3,5,207.147
19-12-2016,Mike Kennedy,Consumer,Jacksonville,Florida,South,Office Supplies,Binders,4.812,2,-3.6892
19-12-2016,Mike Kennedy,Consumer,Jacksonville,Florida,South,Technology,Accessories,247.8,5,-18.585
12-06-2018,Philisse Overcash,Home Office,Chicago,Illinois,Central,Technology,Machines,1007.979,3,43.1991
12-06-2018,Philisse Overcash,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,313.488,7,113.6394
15-09-2019,Brenda Bowman,Corporate,Houston,Texas,Central,Office Supplies,Paper,31.872,8,11.5536
20-01-2019,Cynthia Voltz,Corporate,New York City,New York,East,Furniture,Chairs,207.846,3,2.3094
05-09-2018,Pete Kriz,Consumer,Detroit,Michigan,Central,Furniture,Furnishings,12.22,1,3.666
05-09-2018,Pete Kriz,Consumer,Detroit,Michigan,Central,Office Supplies,Storage,194.94,3,23.3928
05-09-2018,Pete Kriz,Consumer,Detroit,Michigan,Central,Office Supplies,Storage,70.95,3,20.5755
05-09-2018,Pete Kriz,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,91.36,4,42.0256
05-09-2018,Pete Kriz,Consumer,Detroit,Michigan,Central,Furniture,Chairs,242.94,3,29.1528
05-09-2018,Pete Kriz,Consumer,Detroit,Michigan,Central,Office Supplies,Labels,22.05,7,10.584
20-03-2019,Troy Blackwell,Consumer,Columbus,Indiana,Central,Furniture,Furnishings,2.91,1,1.3677
01-04-2018,Raymond Buch,Consumer,Auburn,New York,East,Office Supplies,Art,59.52,3,15.4752
01-04-2018,Raymond Buch,Consumer,Auburn,New York,East,Office Supplies,Storage,161.94,3,9.7164
01-04-2018,Raymond Buch,Consumer,Auburn,New York,East,Office Supplies,Art,263.88,6,71.2476
